nohup: ignoring input
--- OMEGA DOWNLOADER (V10) ---
Tasks: 8760
Workers: 8 (Recycle every 10 tasks)
[7201/8760] 2025-10-28 01:00 -> AWS: Exists | JAXA: Exists
[7221/8760] 2025-10-28 07:00 -> AWS: Exists | JAXA: Exists
[7241/8760] 2025-10-29 23:00 -> AWS: Exists | JAXA: N/A
[7261/8760] 2025-10-30 19:00 -> AWS: Exists | JAXA: N/A
[7281/8760] 2025-10-31 15:00 -> AWS: Exists | JAXA: N/A
[7301/8760] 2025-11-01 11:00 -> AWS: Exists | JAXA: N/A
[7321/8760] 2025-11-02 00:00 -> AWS: Exists | JAXA: Exists
[7341/8760] 2025-11-02 06:00 -> AWS: Exists | JAXA: Exists
[7361/8760] 2025-11-03 23:00 -> AWS: Exists | JAXA: N/A
[7381/8760] 2025-11-04 19:00 -> AWS: Exists | JAXA: N/A
[7401/8760] 2025-11-05 15:00 -> AWS: Exists | JAXA: N/A
[7421/8760] 2025-11-06 11:00 -> AWS: Exists | JAXA: N/A
[7441/8760] 2025-11-07 00:00 -> AWS: Exists | JAXA: Exists
[7461/8760] 2025-11-07 06:00 -> AWS: Exists | JAXA: Exists
[7481/8760] 2025-11-08 23:00 -> AWS: Exists | JAXA: N/A
[7501/8760] 2025-11-09 19:00 -> AWS: Exists | JAXA: N/A
[7521/8760] 2025-11-10 15:00 -> AWS: Exists | JAXA: N/A
[7541/8760] 2025-11-11 11:00 -> AWS: Exists | JAXA: N/A
[7561/8760] 2025-11-12 00:00 -> AWS: Exists | JAXA: Exists
[7581/8760] 2025-11-12 06:00 -> AWS: Exists | JAXA: Exists
[7601/8760] 2025-11-13 23:00 -> AWS: Exists | JAXA: N/A
[7621/8760] 2025-11-14 19:00 -> AWS: Exists | JAXA: N/A
[7641/8760] 2025-11-15 15:00 -> AWS: Exists | JAXA: N/A
[7661/8760] 2025-11-16 11:00 -> AWS: Exists | JAXA: N/A
[7681/8760] 2025-11-17 00:00 -> AWS: Exists | JAXA: Exists
[7701/8760] 2025-11-17 06:00 -> AWS: Exists | JAXA: Exists
[7721/8760] 2025-11-18 23:00 -> AWS: Exists | JAXA: N/A
[7741/8760] 2025-11-19 19:00 -> AWS: Exists | JAXA: N/A
[7761/8760] 2025-11-20 15:00 -> AWS: Exists | JAXA: N/A
[7781/8760] 2025-11-21 11:00 -> AWS: Exists | JAXA: N/A
[7801/8760] 2025-11-22 00:00 -> AWS: Exists | JAXA: Exists
[7821/8760] 2025-11-22 06:00 -> AWS: Exists | JAXA: Exists
[7841/8760] 2025-11-23 23:00 -> AWS: Exists | JAXA: N/A
[7861/8760] 2025-11-24 19:00 -> AWS: Exists | JAXA: N/A
[7881/8760] 2025-11-25 15:00 -> AWS: Exists | JAXA: N/A
[7901/8760] 2025-11-26 11:00 -> AWS: Exists | JAXA: N/A
[7921/8760] 2025-11-27 00:00 -> AWS: Exists | JAXA: Exists
[7941/8760] 2025-11-27 06:00 -> AWS: Exists | JAXA: Exists
[7961/8760] 2025-11-28 23:00 -> AWS: Exists | JAXA: N/A
[7981/8760] 2025-11-29 19:00 -> AWS: Exists | JAXA: N/A
[8001/8760] 2025-11-30 15:00 -> AWS: Exists | JAXA: N/A
[8021/8760] 2025-12-01 11:00 -> AWS: Exists | JAXA: N/A
[8041/8760] 2025-12-02 00:00 -> AWS: Exists | JAXA: Exists
[8061/8760] 2025-12-02 06:00 -> AWS: Exists | JAXA: Exists
[8081/8760] 2025-12-03 23:00 -> AWS: Exists | JAXA: N/A
[8101/8760] 2025-12-04 19:00 -> AWS: Exists | JAXA: N/A
[8121/8760] 2025-12-05 15:00 -> AWS: Exists | JAXA: N/A
[8141/8760] 2025-12-06 11:00 -> AWS: Exists | JAXA: N/A
[8161/8760] 2025-12-07 00:00 -> AWS: Exists | JAXA: Exists
[8181/8760] 2025-12-07 06:00 -> AWS: Exists | JAXA: Exists
[8201/8760] 2025-12-08 23:00 -> AWS: Exists | JAXA: N/A
[8221/8760] 2025-12-09 19:00 -> AWS: Exists | JAXA: N/A
[8241/8760] 2025-12-10 15:00 -> AWS: Exists | JAXA: N/A
[8261/8760] 2025-12-11 11:00 -> AWS: Exists | JAXA: N/A
[8281/8760] 2025-12-12 00:00 -> AWS: Exists | JAXA: Exists
[8301/8760] 2025-12-12 06:00 -> AWS: Exists | JAXA: Exists
[8321/8760] 2025-12-13 23:00 -> AWS: Exists | JAXA: N/A
[8341/8760] 2025-12-14 19:00 -> AWS: Exists | JAXA: N/A
[8361/8760] 2025-12-15 15:00 -> AWS: Exists | JAXA: N/A
[8381/8760] 2025-12-16 11:00 -> AWS: Exists | JAXA: N/A
[8401/8760] 2025-12-17 00:00 -> AWS: Exists | JAXA: Exists
[8421/8760] 2025-12-17 06:00 -> AWS: Exists | JAXA: Exists
[8441/8760] 2025-12-18 23:00 -> AWS: Exists | JAXA: N/A
[8461/8760] 2025-12-19 19:00 -> AWS: Exists | JAXA: N/A
[8481/8760] 2025-12-20 15:00 -> AWS: Exists | JAXA: N/A
[8501/8760] 2025-12-21 11:00 -> AWS: Exists | JAXA: N/A
[8521/8760] 2025-12-22 00:00 -> AWS: Exists | JAXA: Exists
[8541/8760] 2025-12-22 06:00 -> AWS: Exists | JAXA: Exists
[8561/8760] 2025-12-23 23:00 -> AWS: Exists | JAXA: N/A
[8581/8760] 2025-12-24 19:00 -> AWS: Exists | JAXA: N/A
[8601/8760] 2025-12-25 15:00 -> AWS: Exists | JAXA: N/A
[8621/8760] 2025-12-26 11:00 -> AWS: Exists | JAXA: N/A
[8641/8760] 2025-12-27 00:00 -> AWS: Exists | JAXA: Exists
[8661/8760] 2025-12-27 06:00 -> AWS: Exists | JAXA: Exists
[8681/8760] 2025-12-28 23:00 -> AWS: Exists | JAXA: N/A
[8701/8760] 2025-12-29 19:00 -> AWS: Exists | JAXA: N/A
[8721/8760] 2025-12-30 15:00 -> AWS: Exists | JAXA: N/A
[8741/8760] 2025-12-31 11:00 -> AWS: Exists | JAXA: N/A
