Date,Hour,Sat_ID,AWS_Status,AWS_Msg,JAXA_Status,JAXA_Msg,Path_AWS,Path_JAXA
2025-01-01,0,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/01/LST_H09_20250101_0000_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/01/L3_H09_20250101_0000_1HARP031_FLDK.02401_02401.nc
2025-01-01,1,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/01/LST_H09_20250101_0100_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/01/L3_H09_20250101_0100_1HARP031_FLDK.02401_02401.nc
2025-01-01,2,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/01/LST_H09_20250101_0200_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/01/L3_H09_20250101_0200_1HARP031_FLDK.02401_02401.nc
2025-01-01,3,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/01/LST_H09_20250101_0300_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/01/L3_H09_20250101_0300_1HARP031_FLDK.02401_02401.nc
2025-01-01,4,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/01/LST_H09_20250101_0400_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/01/L3_H09_20250101_0400_1HARP031_FLDK.02401_02401.nc
2025-01-01,5,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/01/LST_H09_20250101_0500_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/01/L3_H09_20250101_0500_1HARP031_FLDK.02401_02401.nc
2025-01-01,6,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/01/LST_H09_20250101_0600_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/01/L3_H09_20250101_0600_1HARP031_FLDK.02401_02401.nc
2025-01-01,7,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/01/LST_H09_20250101_0700_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/01/L3_H09_20250101_0700_1HARP031_FLDK.02401_02401.nc
2025-01-01,8,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/01/LST_H09_20250101_0800_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/01/L3_H09_20250101_0800_1HARP031_FLDK.02401_02401.nc
2025-01-01,9,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/01/LST_H09_20250101_0900_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/01/L3_H09_20250101_0900_1HARP031_FLDK.02401_02401.nc
2025-01-01,10,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/01/LST_H09_20250101_1000_Malaysia.nc,
2025-01-01,11,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/01/LST_H09_20250101_1100_Malaysia.nc,
2025-01-01,12,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/01/LST_H09_20250101_1200_Malaysia.nc,
2025-01-01,13,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/01/LST_H09_20250101_1300_Malaysia.nc,
2025-01-01,14,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/01/LST_H09_20250101_1400_Malaysia.nc,
2025-01-01,15,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/01/LST_H09_20250101_1500_Malaysia.nc,
2025-01-01,16,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/01/LST_H09_20250101_1600_Malaysia.nc,
2025-01-01,17,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/01/LST_H09_20250101_1700_Malaysia.nc,
2025-01-01,18,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/01/LST_H09_20250101_1800_Malaysia.nc,
2025-01-01,19,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/01/LST_H09_20250101_1900_Malaysia.nc,
2025-01-01,20,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/01/LST_H09_20250101_2000_Malaysia.nc,
2025-01-01,21,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/01/LST_H09_20250101_2100_Malaysia.nc,
2025-01-01,22,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/01/LST_H09_20250101_2200_Malaysia.nc,
2025-01-01,23,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/01/LST_H09_20250101_2300_Malaysia.nc,
2025-01-02,0,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/02/LST_H09_20250102_0000_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/02/L3_H09_20250102_0000_1HARP031_FLDK.02401_02401.nc
2025-01-02,1,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/02/LST_H09_20250102_0100_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/02/L3_H09_20250102_0100_1HARP031_FLDK.02401_02401.nc
2025-01-02,2,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/02/LST_H09_20250102_0200_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/02/L3_H09_20250102_0200_1HARP031_FLDK.02401_02401.nc
2025-01-02,3,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/02/LST_H09_20250102_0300_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/02/L3_H09_20250102_0300_1HARP031_FLDK.02401_02401.nc
2025-01-02,4,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/02/LST_H09_20250102_0400_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/02/L3_H09_20250102_0400_1HARP031_FLDK.02401_02401.nc
2025-01-02,5,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/02/LST_H09_20250102_0500_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/02/L3_H09_20250102_0500_1HARP031_FLDK.02401_02401.nc
2025-01-02,6,H09,0,OK,1,File Not Found,/mnt/AizatDrive/himawari_data/2025/01/02/LST_H09_20250102_0600_Malaysia.nc,
2025-01-02,7,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/02/LST_H09_20250102_0700_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/02/L3_H09_20250102_0700_1HARP031_FLDK.02401_02401.nc
2025-01-02,8,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/02/LST_H09_20250102_0800_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/02/L3_H09_20250102_0800_1HARP031_FLDK.02401_02401.nc
2025-01-02,9,H09,0,OK,1,File Not Found,/mnt/AizatDrive/himawari_data/2025/01/02/LST_H09_20250102_0900_Malaysia.nc,
2025-01-02,10,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/02/LST_H09_20250102_1000_Malaysia.nc,
2025-01-02,11,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/02/LST_H09_20250102_1100_Malaysia.nc,
2025-01-02,12,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/02/LST_H09_20250102_1200_Malaysia.nc,
2025-01-02,13,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/02/LST_H09_20250102_1300_Malaysia.nc,
2025-01-02,14,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/02/LST_H09_20250102_1400_Malaysia.nc,
2025-01-02,15,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/02/LST_H09_20250102_1500_Malaysia.nc,
2025-01-02,16,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/02/LST_H09_20250102_1600_Malaysia.nc,
2025-01-02,17,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/02/LST_H09_20250102_1700_Malaysia.nc,
2025-01-02,18,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/02/LST_H09_20250102_1800_Malaysia.nc,
2025-01-02,19,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/02/LST_H09_20250102_1900_Malaysia.nc,
2025-01-02,20,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/02/LST_H09_20250102_2000_Malaysia.nc,
2025-01-02,21,H09,1,File Not Found,-1,Nighttime,,
2025-01-02,22,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/02/LST_H09_20250102_2200_Malaysia.nc,
2025-01-02,23,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/02/LST_H09_20250102_2300_Malaysia.nc,
2025-01-03,0,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/03/LST_H09_20250103_0000_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/03/L3_H09_20250103_0000_1HARP031_FLDK.02401_02401.nc
2025-01-03,1,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/03/LST_H09_20250103_0100_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/03/L3_H09_20250103_0100_1HARP031_FLDK.02401_02401.nc
2025-01-03,2,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/03/LST_H09_20250103_0200_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/03/L3_H09_20250103_0200_1HARP031_FLDK.02401_02401.nc
2025-01-03,3,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/03/LST_H09_20250103_0300_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/03/L3_H09_20250103_0300_1HARP031_FLDK.02401_02401.nc
2025-01-03,4,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/03/LST_H09_20250103_0400_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/03/L3_H09_20250103_0400_1HARP031_FLDK.02401_02401.nc
2025-01-03,5,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/03/LST_H09_20250103_0500_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/03/L3_H09_20250103_0500_1HARP031_FLDK.02401_02401.nc
2025-01-03,6,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/03/LST_H09_20250103_0600_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/03/L3_H09_20250103_0600_1HARP031_FLDK.02401_02401.nc
2025-01-03,7,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/03/LST_H09_20250103_0700_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/03/L3_H09_20250103_0700_1HARP031_FLDK.02401_02401.nc
2025-01-03,8,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/03/LST_H09_20250103_0800_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/03/L3_H09_20250103_0800_1HARP031_FLDK.02401_02401.nc
2025-01-03,9,H09,1,File Not Found,0,OK,,/mnt/AizatDrive/himawari_data/2025/01/03/L3_H09_20250103_0900_1HARP031_FLDK.02401_02401.nc
2025-01-03,10,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/03/LST_H09_20250103_1000_Malaysia.nc,
2025-01-03,11,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/03/LST_H09_20250103_1100_Malaysia.nc,
2025-01-03,12,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/03/LST_H09_20250103_1200_Malaysia.nc,
2025-01-03,13,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/03/LST_H09_20250103_1300_Malaysia.nc,
2025-01-03,14,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/03/LST_H09_20250103_1400_Malaysia.nc,
2025-01-03,15,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/03/LST_H09_20250103_1500_Malaysia.nc,
2025-01-03,16,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/03/LST_H09_20250103_1600_Malaysia.nc,
2025-01-03,17,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/03/LST_H09_20250103_1700_Malaysia.nc,
2025-01-03,18,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/03/LST_H09_20250103_1800_Malaysia.nc,
2025-01-03,19,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/03/LST_H09_20250103_1900_Malaysia.nc,
2025-01-03,20,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/03/LST_H09_20250103_2000_Malaysia.nc,
2025-01-03,21,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/03/LST_H09_20250103_2100_Malaysia.nc,
2025-01-03,22,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/03/LST_H09_20250103_2200_Malaysia.nc,
2025-01-03,23,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/03/LST_H09_20250103_2300_Malaysia.nc,
2025-01-04,0,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/04/LST_H09_20250104_0000_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/04/L3_H09_20250104_0000_1HARP031_FLDK.02401_02401.nc
2025-01-04,1,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/04/LST_H09_20250104_0100_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/04/L3_H09_20250104_0100_1HARP031_FLDK.02401_02401.nc
2025-01-04,2,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/04/LST_H09_20250104_0200_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/04/L3_H09_20250104_0200_1HARP031_FLDK.02401_02401.nc
2025-01-04,3,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/04/LST_H09_20250104_0300_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/04/L3_H09_20250104_0300_1HARP031_FLDK.02401_02401.nc
2025-01-04,4,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/04/LST_H09_20250104_0400_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/04/L3_H09_20250104_0400_1HARP031_FLDK.02401_02401.nc
2025-01-04,5,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/04/LST_H09_20250104_0500_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/04/L3_H09_20250104_0500_1HARP031_FLDK.02401_02401.nc
2025-01-04,6,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/04/LST_H09_20250104_0600_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/04/L3_H09_20250104_0600_1HARP031_FLDK.02401_02401.nc
2025-01-04,7,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/04/LST_H09_20250104_0700_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/04/L3_H09_20250104_0700_1HARP031_FLDK.02401_02401.nc
2025-01-04,8,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/04/LST_H09_20250104_0800_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/04/L3_H09_20250104_0800_1HARP031_FLDK.02401_02401.nc
2025-01-04,9,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/04/LST_H09_20250104_0900_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/04/L3_H09_20250104_0900_1HARP031_FLDK.02401_02401.nc
2025-01-04,10,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/04/LST_H09_20250104_1000_Malaysia.nc,
2025-01-04,11,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/04/LST_H09_20250104_1100_Malaysia.nc,
2025-01-04,12,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/04/LST_H09_20250104_1200_Malaysia.nc,
2025-01-04,13,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/04/LST_H09_20250104_1300_Malaysia.nc,
2025-01-04,14,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/04/LST_H09_20250104_1400_Malaysia.nc,
2025-01-04,15,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/04/LST_H09_20250104_1500_Malaysia.nc,
2025-01-04,16,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/04/LST_H09_20250104_1600_Malaysia.nc,
2025-01-04,17,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/04/LST_H09_20250104_1700_Malaysia.nc,
2025-01-04,18,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/04/LST_H09_20250104_1800_Malaysia.nc,
2025-01-04,19,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/04/LST_H09_20250104_1900_Malaysia.nc,
2025-01-04,20,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/04/LST_H09_20250104_2000_Malaysia.nc,
2025-01-04,21,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/04/LST_H09_20250104_2100_Malaysia.nc,
2025-01-04,22,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/04/LST_H09_20250104_2200_Malaysia.nc,
2025-01-04,23,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/04/LST_H09_20250104_2300_Malaysia.nc,
2025-01-05,0,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/05/LST_H09_20250105_0000_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/05/L3_H09_20250105_0000_1HARP031_FLDK.02401_02401.nc
2025-01-05,1,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/05/LST_H09_20250105_0100_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/05/L3_H09_20250105_0100_1HARP031_FLDK.02401_02401.nc
2025-01-05,2,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/05/LST_H09_20250105_0200_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/05/L3_H09_20250105_0200_1HARP031_FLDK.02401_02401.nc
2025-01-05,3,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/05/LST_H09_20250105_0300_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/05/L3_H09_20250105_0300_1HARP031_FLDK.02401_02401.nc
2025-01-05,4,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/05/LST_H09_20250105_0400_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/05/L3_H09_20250105_0400_1HARP031_FLDK.02401_02401.nc
2025-01-05,5,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/05/LST_H09_20250105_0500_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/05/L3_H09_20250105_0500_1HARP031_FLDK.02401_02401.nc
2025-01-05,6,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/05/LST_H09_20250105_0600_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/05/L3_H09_20250105_0600_1HARP031_FLDK.02401_02401.nc
2025-01-05,7,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/05/LST_H09_20250105_0700_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/05/L3_H09_20250105_0700_1HARP031_FLDK.02401_02401.nc
2025-01-05,8,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/05/LST_H09_20250105_0800_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/05/L3_H09_20250105_0800_1HARP031_FLDK.02401_02401.nc
2025-01-05,9,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/05/LST_H09_20250105_0900_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/05/L3_H09_20250105_0900_1HARP031_FLDK.02401_02401.nc
2025-01-05,10,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/05/LST_H09_20250105_1000_Malaysia.nc,
2025-01-05,11,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/05/LST_H09_20250105_1100_Malaysia.nc,
2025-01-05,12,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/05/LST_H09_20250105_1200_Malaysia.nc,
2025-01-05,13,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/05/LST_H09_20250105_1300_Malaysia.nc,
2025-01-05,14,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/05/LST_H09_20250105_1400_Malaysia.nc,
2025-01-05,15,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/05/LST_H09_20250105_1500_Malaysia.nc,
2025-01-05,16,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/05/LST_H09_20250105_1600_Malaysia.nc,
2025-01-05,17,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/05/LST_H09_20250105_1700_Malaysia.nc,
2025-01-05,18,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/05/LST_H09_20250105_1800_Malaysia.nc,
2025-01-05,19,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/05/LST_H09_20250105_1900_Malaysia.nc,
2025-01-05,20,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/05/LST_H09_20250105_2000_Malaysia.nc,
2025-01-05,21,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/05/LST_H09_20250105_2100_Malaysia.nc,
2025-01-05,22,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/05/LST_H09_20250105_2200_Malaysia.nc,
2025-01-05,23,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/05/LST_H09_20250105_2300_Malaysia.nc,
2025-01-06,0,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/06/LST_H09_20250106_0000_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/06/L3_H09_20250106_0000_1HARP031_FLDK.02401_02401.nc
2025-01-06,1,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/06/LST_H09_20250106_0100_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/06/L3_H09_20250106_0100_1HARP031_FLDK.02401_02401.nc
2025-01-06,2,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/06/LST_H09_20250106_0200_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/06/L3_H09_20250106_0200_1HARP031_FLDK.02401_02401.nc
2025-01-06,3,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/06/LST_H09_20250106_0300_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/06/L3_H09_20250106_0300_1HARP031_FLDK.02401_02401.nc
2025-01-06,4,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/06/LST_H09_20250106_0400_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/06/L3_H09_20250106_0400_1HARP031_FLDK.02401_02401.nc
2025-01-06,5,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/06/LST_H09_20250106_0500_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/06/L3_H09_20250106_0500_1HARP031_FLDK.02401_02401.nc
2025-01-06,6,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/06/LST_H09_20250106_0600_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/06/L3_H09_20250106_0600_1HARP031_FLDK.02401_02401.nc
2025-01-06,7,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/06/LST_H09_20250106_0700_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/06/L3_H09_20250106_0700_1HARP031_FLDK.02401_02401.nc
2025-01-06,8,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/06/LST_H09_20250106_0800_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/06/L3_H09_20250106_0800_1HARP031_FLDK.02401_02401.nc
2025-01-06,9,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/06/LST_H09_20250106_0900_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/06/L3_H09_20250106_0900_1HARP031_FLDK.02401_02401.nc
2025-01-06,10,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/06/LST_H09_20250106_1000_Malaysia.nc,
2025-01-06,11,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/06/LST_H09_20250106_1100_Malaysia.nc,
2025-01-06,12,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/06/LST_H09_20250106_1200_Malaysia.nc,
2025-01-06,13,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/06/LST_H09_20250106_1300_Malaysia.nc,
2025-01-06,14,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/06/LST_H09_20250106_1400_Malaysia.nc,
2025-01-06,15,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/06/LST_H09_20250106_1500_Malaysia.nc,
2025-01-06,16,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/06/LST_H09_20250106_1600_Malaysia.nc,
2025-01-06,17,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/06/LST_H09_20250106_1700_Malaysia.nc,
2025-01-06,18,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/06/LST_H09_20250106_1800_Malaysia.nc,
2025-01-06,19,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/06/LST_H09_20250106_1900_Malaysia.nc,
2025-01-06,20,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/06/LST_H09_20250106_2000_Malaysia.nc,
2025-01-06,21,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/06/LST_H09_20250106_2100_Malaysia.nc,
2025-01-06,22,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/06/LST_H09_20250106_2200_Malaysia.nc,
2025-01-06,23,H09,0,OK,-1,Nighttime,/mnt/AizatDrive/himawari_data/2025/01/06/LST_H09_20250106_2300_Malaysia.nc,
2025-01-07,0,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/07/LST_H09_20250107_0000_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/07/L3_H09_20250107_0000_1HARP031_FLDK.02401_02401.nc
2025-01-07,1,H09,0,OK,0,OK,/mnt/AizatDrive/himawari_data/2025/01/07/LST_H09_20250107_0100_Malaysia.nc,/mnt/AizatDrive/himawari_data/2025/01/07/L3_H09_20250107_0100_1HARP031_FLDK.02401_02401.nc
