nohup: ignoring input
Progress: 3800/17520 | OK: 1 | SKIP: 3800 | FAIL: 0
Progress: 3850/17520 | OK: 1 | SKIP: 3850 | FAIL: 0
Progress: 3900/17520 | OK: 1 | SKIP: 3900 | FAIL: 0
Progress: 3950/17520 | OK: 1 | SKIP: 3950 | FAIL: 0
Progress: 4000/17520 | OK: 1 | SKIP: 4000 | FAIL: 0
Progress: 4050/17520 | OK: 1 | SKIP: 4050 | FAIL: 0
Progress: 4100/17520 | OK: 1 | SKIP: 4100 | FAIL: 0
Progress: 4150/17520 | OK: 1 | SKIP: 4150 | FAIL: 0
2026-01-26 19:47:19,963 [PID:2708875] INFO -  Getting 1 granules, approx download size: 0.01 GB
Progress: 4200/17520 | OK: 1 | SKIP: 4200 | FAIL: 0
Progress: 4250/17520 | OK: 1 | SKIP: 4250 | FAIL: 0
Progress: 4300/17520 | OK: 1 | SKIP: 4300 | FAIL: 0
Progress: 4350/17520 | OK: 1 | SKIP: 4350 | FAIL: 0
Progress: 4400/17520 | OK: 1 | SKIP: 4400 | FAIL: 0
Progress: 4450/17520 | OK: 1 | SKIP: 4450 | FAIL: 0
Progress: 4500/17520 | OK: 1 | SKIP: 4500 | FAIL: 0
Progress: 4550/17520 | OK: 1 | SKIP: 4550 | FAIL: 0
Progress: 4600/17520 | OK: 2 | SKIP: 4599 | FAIL: 0
Progress: 4650/17520 | OK: 2 | SKIP: 4649 | FAIL: 0
Progress: 4700/17520 | OK: 2 | SKIP: 4699 | FAIL: 0
Progress: 4750/17520 | OK: 2 | SKIP: 4749 | FAIL: 0
Progress: 4800/17520 | OK: 2 | SKIP: 4799 | FAIL: 0
Progress: 4850/17520 | OK: 2 | SKIP: 4849 | FAIL: 0
Progress: 4900/17520 | OK: 2 | SKIP: 4899 | FAIL: 0
Progress: 4950/17520 | OK: 2 | SKIP: 4949 | FAIL: 0
Progress: 5000/17520 | OK: 2 | SKIP: 4999 | FAIL: 0
Progress: 5050/17520 | OK: 2 | SKIP: 5049 | FAIL: 0
Progress: 5100/17520 | OK: 2 | SKIP: 5099 | FAIL: 0
Progress: 5150/17520 | OK: 2 | SKIP: 5149 | FAIL: 0
Progress: 5200/17520 | OK: 2 | SKIP: 5199 | FAIL: 0
Progress: 5250/17520 | OK: 2 | SKIP: 5249 | FAIL: 0
Progress: 5300/17520 | OK: 2 | SKIP: 5299 | FAIL: 0
Progress: 5350/17520 | OK: 2 | SKIP: 5349 | FAIL: 0
Progress: 5400/17520 | OK: 2 | SKIP: 5399 | FAIL: 0
Progress: 5450/17520 | OK: 2 | SKIP: 5449 | FAIL: 0
Progress: 5500/17520 | OK: 2 | SKIP: 5499 | FAIL: 0
2026-01-26 19:48:38,996 [PID:2708879] INFO -  Getting 1 granules, approx download size: 0.01 GB
Progress: 5550/17520 | OK: 2 | SKIP: 5549 | FAIL: 0
Progress: 5600/17520 | OK: 2 | SKIP: 5599 | FAIL: 0
Progress: 5650/17520 | OK: 2 | SKIP: 5649 | FAIL: 0
Progress: 5700/17520 | OK: 2 | SKIP: 5699 | FAIL: 0
Progress: 5750/17520 | OK: 2 | SKIP: 5749 | FAIL: 0
Progress: 5800/17520 | OK: 2 | SKIP: 5799 | FAIL: 0
Progress: 5850/17520 | OK: 2 | SKIP: 5849 | FAIL: 0
Progress: 5900/17520 | OK: 3 | SKIP: 5898 | FAIL: 0
Progress: 5950/17520 | OK: 3 | SKIP: 5948 | FAIL: 0
Progress: 6000/17520 | OK: 3 | SKIP: 5998 | FAIL: 0
Progress: 6050/17520 | OK: 3 | SKIP: 6048 | FAIL: 0
Progress: 6100/17520 | OK: 3 | SKIP: 6098 | FAIL: 0
Progress: 6150/17520 | OK: 3 | SKIP: 6148 | FAIL: 0
Progress: 6200/17520 | OK: 3 | SKIP: 6198 | FAIL: 0
Progress: 6250/17520 | OK: 3 | SKIP: 6248 | FAIL: 0
Progress: 6300/17520 | OK: 3 | SKIP: 6298 | FAIL: 0
Progress: 6350/17520 | OK: 3 | SKIP: 6348 | FAIL: 0
Progress: 6400/17520 | OK: 3 | SKIP: 6398 | FAIL: 0
Progress: 6450/17520 | OK: 3 | SKIP: 6448 | FAIL: 0
Progress: 6500/17520 | OK: 3 | SKIP: 6498 | FAIL: 0
Progress: 6550/17520 | OK: 3 | SKIP: 6548 | FAIL: 0
Progress: 6600/17520 | OK: 3 | SKIP: 6598 | FAIL: 0
Progress: 6650/17520 | OK: 3 | SKIP: 6648 | FAIL: 0
Progress: 6700/17520 | OK: 3 | SKIP: 6698 | FAIL: 0
2026-01-26 19:49:44,803 [PID:2708879] INFO -  Getting 1 granules, approx download size: 0.01 GB
Progress: 6750/17520 | OK: 3 | SKIP: 6748 | FAIL: 0
Progress: 6800/17520 | OK: 3 | SKIP: 6798 | FAIL: 0
Progress: 6850/17520 | OK: 3 | SKIP: 6848 | FAIL: 0
Progress: 6900/17520 | OK: 4 | SKIP: 6897 | FAIL: 0
Progress: 6950/17520 | OK: 4 | SKIP: 6947 | FAIL: 0
Progress: 7000/17520 | OK: 4 | SKIP: 6997 | FAIL: 0
Progress: 7050/17520 | OK: 4 | SKIP: 7047 | FAIL: 0
Progress: 7100/17520 | OK: 4 | SKIP: 7097 | FAIL: 0
Progress: 7150/17520 | OK: 4 | SKIP: 7147 | FAIL: 0
Progress: 7200/17520 | OK: 4 | SKIP: 7197 | FAIL: 0
Progress: 7250/17520 | OK: 4 | SKIP: 7247 | FAIL: 0
Progress: 7300/17520 | OK: 4 | SKIP: 7297 | FAIL: 0
Progress: 7350/17520 | OK: 4 | SKIP: 7347 | FAIL: 0
Progress: 7400/17520 | OK: 4 | SKIP: 7397 | FAIL: 0
Progress: 7450/17520 | OK: 4 | SKIP: 7447 | FAIL: 0
Progress: 7500/17520 | OK: 4 | SKIP: 7497 | FAIL: 0
Progress: 7550/17520 | OK: 4 | SKIP: 7547 | FAIL: 0
Progress: 7600/17520 | OK: 4 | SKIP: 7597 | FAIL: 0
Progress: 7650/17520 | OK: 4 | SKIP: 7647 | FAIL: 0
Progress: 7700/17520 | OK: 4 | SKIP: 7697 | FAIL: 0
Progress: 7750/17520 | OK: 4 | SKIP: 7747 | FAIL: 0
Progress: 7800/17520 | OK: 4 | SKIP: 7797 | FAIL: 0
Progress: 7850/17520 | OK: 4 | SKIP: 7847 | FAIL: 0
Progress: 7900/17520 | OK: 4 | SKIP: 7897 | FAIL: 0
Progress: 7950/17520 | OK: 4 | SKIP: 7947 | FAIL: 0
Progress: 8000/17520 | OK: 4 | SKIP: 7997 | FAIL: 0
Progress: 8050/17520 | OK: 4 | SKIP: 8047 | FAIL: 0
Progress: 8100/17520 | OK: 4 | SKIP: 8097 | FAIL: 0
Progress: 8150/17520 | OK: 4 | SKIP: 8147 | FAIL: 0
Progress: 8200/17520 | OK: 4 | SKIP: 8197 | FAIL: 0
Progress: 8250/17520 | OK: 4 | SKIP: 8247 | FAIL: 0
Progress: 8300/17520 | OK: 4 | SKIP: 8297 | FAIL: 0
Progress: 8350/17520 | OK: 4 | SKIP: 8347 | FAIL: 0
Progress: 8400/17520 | OK: 4 | SKIP: 8397 | FAIL: 0
Progress: 8450/17520 | OK: 4 | SKIP: 8447 | FAIL: 0
Progress: 8500/17520 | OK: 4 | SKIP: 8497 | FAIL: 0
Progress: 8550/17520 | OK: 4 | SKIP: 8547 | FAIL: 0
Progress: 8600/17520 | OK: 4 | SKIP: 8597 | FAIL: 0
Progress: 8650/17520 | OK: 4 | SKIP: 8647 | FAIL: 0
Progress: 8700/17520 | OK: 4 | SKIP: 8697 | FAIL: 0
Progress: 8750/17520 | OK: 4 | SKIP: 8747 | FAIL: 0
Progress: 8800/17520 | OK: 4 | SKIP: 8797 | FAIL: 0
Progress: 8850/17520 | OK: 4 | SKIP: 8847 | FAIL: 0
Progress: 8900/17520 | OK: 4 | SKIP: 8897 | FAIL: 0
Progress: 8950/17520 | OK: 4 | SKIP: 8947 | FAIL: 0
Progress: 9000/17520 | OK: 4 | SKIP: 8997 | FAIL: 0
Progress: 9050/17520 | OK: 4 | SKIP: 9047 | FAIL: 0
Progress: 9100/17520 | OK: 4 | SKIP: 9097 | FAIL: 0
Progress: 9150/17520 | OK: 4 | SKIP: 9147 | FAIL: 0
Progress: 9200/17520 | OK: 4 | SKIP: 9197 | FAIL: 0
Progress: 9250/17520 | OK: 4 | SKIP: 9247 | FAIL: 0
Progress: 9300/17520 | OK: 4 | SKIP: 9297 | FAIL: 0
Progress: 9350/17520 | OK: 4 | SKIP: 9347 | FAIL: 0
Progress: 9400/17520 | OK: 4 | SKIP: 9397 | FAIL: 0
Progress: 9450/17520 | OK: 4 | SKIP: 9447 | FAIL: 0
Progress: 9500/17520 | OK: 4 | SKIP: 9497 | FAIL: 0
