timestamp,status_code,status_msg,file_path,file_size_mb
2025-01-01T18:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/01/3B-HHR.MS.MRG.3IMERG.20250101-S183000-E185959.1110.V07B.HDF5,7.34
2025-01-01T19:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/01/3B-HHR.MS.MRG.3IMERG.20250101-S190000-E192959.1140.V07B.HDF5,7.34
2025-01-01T19:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/01/3B-HHR.MS.MRG.3IMERG.20250101-S193000-E195959.1170.V07B.HDF5,7.42
2025-01-01T20:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/01/3B-HHR.MS.MRG.3IMERG.20250101-S200000-E202959.1200.V07B.HDF5,7.42
2025-01-01T20:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/01/3B-HHR.MS.MRG.3IMERG.20250101-S203000-E205959.1230.V07B.HDF5,7.19
2025-01-01T21:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/01/3B-HHR.MS.MRG.3IMERG.20250101-S210000-E212959.1260.V07B.HDF5,7.22
2025-01-01T21:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/01/3B-HHR.MS.MRG.3IMERG.20250101-S213000-E215959.1290.V07B.HDF5,7.31
2025-01-01T22:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/01/3B-HHR.MS.MRG.3IMERG.20250101-S220000-E222959.1320.V07B.HDF5,7.28
2025-01-01T22:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/01/3B-HHR.MS.MRG.3IMERG.20250101-S223000-E225959.1350.V07B.HDF5,7.3
2025-01-01T23:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/01/3B-HHR.MS.MRG.3IMERG.20250101-S230000-E232959.1380.V07B.HDF5,7.15
2025-01-01T23:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/01/3B-HHR.MS.MRG.3IMERG.20250101-S233000-E235959.1410.V07B.HDF5,7.1
2025-01-02T00:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S000000-E002959.0000.V07B.HDF5,6.97
